iderroservico;idservico;titulo_servico;slug_servico;slug_categoria;siglaorgao;nome_orgao;conteudo;atendido;resolucao_erro;corrigido_erro;data_criacao_erro;data_atualizacao_erro
d3af576f-3adf-4b7b-8fb8-f57b426ead85;135;Emitir certidão de antecedentes criminais;expedicao-de-certidao-de-antecedentes-criminais35;seguranca;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;Boa tarde, meu nome é Gary Santos, cpf 40401316149, tentei solicitar uma certidão de antecedentes criminais digitei todos os dados corretos mas a plataforma informou que tenho que procurar pessoalmente o instituto, sendo que quando solicitei da minha esposa apareceu normalmente, gostaria de saber porque motivo a minha certidão não está aparecendo no sistema;False;;False;2026-04-20 19:23:06.669212-04:00;2026-04-20 19:23:06.669224-04:00
b14ec42c-0dd4-4268-bc88-6ffde23fba4e;1153;Solicitar atendimento no Procon/MS;solicitar-atendimento-no-proconms97;direitos-e-cidadania;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;"Cobrança indevida em rodoviária de como que é o nome sonora ma
to grosso";True;"Não foi preenchido com as informações necessárias para a análise da solicitação; dessa forma, não é possível dar andamento ao atendimento.";True;2026-04-18 19:02:36.874078-04:00;2026-04-27 09:02:31.721606-04:00
d7e6cc2c-73f0-4bbd-ba9b-33845312f68a;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;NÃO TEM CAMPO DE BOLETIM DE AMEAÇA;False;;False;2026-04-17 10:31:21.012935-04:00;2026-04-17 10:31:21.012948-04:00
d9b4f662-134b-4156-8139-4c8984bc8a16;1093;Solicitar caravana da castração;caravana-da-castracao-servico-a-ser-oferecido-a-partir-de-novembro202454;direitos-e-cidadania;SETESC;Secretaria de Estado de Turismo, Esporte e Cultura;Estou tentando fazer o agendamento para castração do animal e aqui só me aparece Minas Gerais, porém sou morador de Recife e preciso desse procedimento próximo a cidade.;False;;False;2026-04-17 09:02:34.252586-04:00;2026-04-17 09:02:34.252600-04:00
238daf3b-7936-46d1-96f3-eb5e70fea98b;125;Solicitar carteira de identidade;expedicao-de-carteira-de-identidade127;direitos-e-cidadania;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;Não consigo agendar para fazer o CIN. Pois quando seleciono o dia vem a mensagem que esta indisponível e que preciso selecionar ar o dia/hora pra agendamento, ou seja o próximo site se contradiz.;False;;False;2026-04-15 17:16:09.710359-04:00;2026-04-15 17:16:09.710371-04:00
40b87e11-1e0c-4275-aad7-767d7a229130;561;Acessar dados do portal da transparência;acessar-dados-do-portal-da-transparencia171;comunicacao-e-transparencia;CGE MS;Controladoria Geral do Estado de Mato Grosso do Sul;Reportando um erro mas apenas para registrar sua ocorrência como forma de evidência.;True;link;True;2026-04-15 09:24:40.000808-04:00;2026-04-15 09:53:40.474667-04:00
ca75139a-85c9-4f58-98d9-eabd7579b1a3;1099;Participar do Programa CNH MS Social;participar-do-programa-cnh-ms-social138;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Não encontrei minha cidade;False;;False;2026-04-13 09:19:38.567336-04:00;2026-04-13 09:19:38.567347-04:00
e66c8570-95b8-430c-8844-22e2b9b40253;1235;Declaração das remunerações de contribuições previdenciárias para fins de benefício junto ao INSS;declaracao-das-remuneracoes-de-contribuicoes-previdenciarias-para-fins-de-beneficio-junto-ao-inss176;direitos-e-cidadania;UEMS;Universidade Estadual de Mato Grosso do Sul;Resultado da perícia;False;;False;2026-04-12 19:19:44.246463-04:00;2026-04-12 19:19:44.246476-04:00
f6c40bb8-ea2b-4324-86a5-4d4004483efe;462;Solicitar inscrição para participação nos programas habitacionais;inscricaocadastro67;habitacao;AGEHAB;Agência de Habitação Popular de Mato Grosso do Sul;Não consigo fazer inscrição;False;;False;2026-04-12 14:14:42.532551-04:00;2026-04-12 14:14:42.532562-04:00
d7fea571-d337-4743-8422-4b408dd1c091;761;Contestar multa, autuação ou penalidades;contestacao-administrativa-de-multa-autuacao-e-penalidades159;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;não está gerando a opção para o recurso online.;False;;False;2026-04-10 14:25:04.650742-04:00;2026-04-10 14:25:04.650753-04:00
8beca485-f81a-4e9e-8927-3bcb13667d00;749;Requerer a certidão de tempo de contribuição e/ou declaração de tempo de contribuição;requerer-certidao-de-tempo-de-contribuicao-eou-declaracao-de-tempo-de-contribuicao98;trabalho-emprego-e-previdencia;AGEPREV;Agência de Previdência Social de Mato Grosso do Sul;PRAZO PARA ENVIO DE CERTIDÃO/DECLARAÇÃO DE TEMPO DE CONTRIBUIÇÃO SÃO DE 30 DIAS ÚTEIS E NÃO 30 DIAS CORRIDOS.;False;;False;2026-04-10 14:20:43.988955-04:00;2026-04-10 14:20:43.988967-04:00
3e05e7f7-1672-42a1-bd8b-e0b082fd356e;1153;Solicitar atendimento no Procon/MS;solicitar-atendimento-no-proconms97;direitos-e-cidadania;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;"Bom dia !
Por favor, pq ao criar conta, no final aparece a seguinte msgm:
""Ocoreu um erro de negocio ao processar a requisição"".


Att.


Arnaldo.";True;"Não foi preenchido com as informações necessárias para a análise da solicitação; dessa forma, não é possível dar andamento ao atendimento.";True;2026-04-09 11:33:59.119530-04:00;2026-04-14 14:56:08.207354-04:00
d7d17ebc-341c-42db-9c01-602001e80bfb;462;Solicitar inscrição para participação nos programas habitacionais;inscricaocadastro67;habitacao;AGEHAB;Agência de Habitação Popular de Mato Grosso do Sul;Não imprimiu o comprovante de cadastro;False;;False;2026-04-07 21:42:34.363999-04:00;2026-04-07 21:42:34.364010-04:00
1eba4ab0-f260-440e-bbf2-d283b2c96824;195;Cadastro do comércio, indústria e serviços (CCIS) - inscrição de contribuinte localizado em outras unidades da federação como responsável pelo recolhimento do ICMS nas operações destinadas a consumidor final (ICMS DIFCON);cadastro-do-comercio-industria-e-servicos-ccis-inscricao-de-contribuinte-localizado-em-outras-unidades-da-federacao-como-responsavel-pelo-recolhimento-do-icms-nas-operacoes-destinadas-a-consumidor-final-icms-difcon53;empresa-industria-e-comercio;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;Bom dia. Precisa atualizar esse passo a passo da solicitação de inscrição estadual. Haja visto que comércio, indústria e serviço passou a solicitar inscrição estadual pelo coletor nacional do portal Redesim.;True;Já foi solicitada a atualização à Coordenadoria responsável.;True;2026-04-07 08:56:27.399134-04:00;2026-04-10 10:21:11.925350-04:00
645409f4-2991-45bd-9545-6d717b021e67;1350;Consultar receita médica digital;consultar-receita-medica-digital136;saude-e-cuidado;SES;Secretaria de Estado de Saúde de Mato Grosso do Sul;link não abre;False;;False;2026-04-07 08:38:10.963344-04:00;2026-04-07 08:38:10.963356-04:00
fdbc3496-6ea2-4a12-86e5-9659bdd5d1ef;1020;IPVA - consulta de débito;ipva-consulta-de-debito54;financas-e-impostos;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;Bug ao selecionar a parcela UPVA q pretendo pagar o sistema gera um link com a guia/darf SEMPRE da primeira parcela q já está paga.;True;"O erro relatado não se relaciona à Carta de Serviços e sim a problemas técnicos no sistema.
Para atendimento à problemas relacionados aos sistemas informatizados o usuário deve abrir um chamado de suporte técnico através dos números 3318-3600 (telefone) ou 3318-3700 (WhatsApp).";True;2026-04-06 13:01:13.895667-04:00;2026-04-10 10:20:10.523376-04:00
8cb04003-3d0b-4ecb-8ea3-e3a3e0769efd;124;Pendências fiscais e/ou cadastrais - regularização;pendencias-fiscais-eou-cadastrais-regularizacao149;financas-e-impostos;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;Quero ver o rastreamento de uma encomenda internacional;True;O erro relatado não se relaciona à Carta de Serviços.;True;2026-04-06 11:02:30.815514-04:00;2026-04-10 10:17:46.998383-04:00
a528b31c-0ee3-4679-a7b7-2744afb40293;257;Solicitar carteira de identificação por nome social - CNS;solicitar-carteira-de-identificacao-por-nome-social-cns171;direitos-e-cidadania;SEC;Secretaria de Estado da Cidadania;não consegui acessar outros locais para tirar a carteiro;False;;False;2026-04-02 11:00:43.656060-04:00;2026-04-02 11:00:43.656074-04:00
ae543bf7-4fc5-44b0-bfe4-797e2d594021;1073;Registrar reclamação, solicitação, sugestão e elogio;registrar-reclamacao-solicitacao-sugestao-e-elogio9;comunicacao-e-transparencia;IMASUL;Instituto de Meio Ambiente de Mato Grosso do Sul;Não consigo emitir a carteira de pesca. declaro que li todas informações e não abre campo para avançar.;True;O sistema de pesca amadora é gerenciado pela Setdig.;True;2026-04-02 10:24:46.034512-04:00;2026-04-13 17:01:09.852099-04:00
fe0dc904-2d97-4003-a1a4-3bd05580e6fb;1457;Emitir, no formato digital, a Carteira de Identificação da Pessoa com Transtorno do Espectro Autista;emitir-no-formato-digital-a-carteira-de-identificacao-da-pessoa-com-transtorno-do-espectro-autista63;assistencia-social;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;"Não consigo acessar a carteira em lugar nenhum. Esta pronta e nao consigo acessar.
Estou a dias tentando. 
Em nenhum lugar esta a informação de emissão de carteira tea pronta ciptea.

Como faço para emitir a carteira aprovada se não consigo visualizar?";True;"Não foi preenchido com as informações necessárias para a análise da solicitação; dessa forma, não é possível dar andamento ao atendimento.";True;2026-04-01 11:13:23.576241-04:00;2026-04-14 14:54:33.215108-04:00
7f434f6d-fcb9-4179-a306-35807290d341;1022;Emitir certificado do ensino médio;emitir-certificado-de-conclusao-do-ensino-medio111;educacao-e-pesquisa;SED MS;Secretaria de Estado de Educação de Mato Grosso do Sul;Site da Sed não existe;False;O link foi excluído, até atualização da informação.;True;2026-03-31 11:41:04.125377-04:00;2026-04-15 14:35:27.205091-04:00
579081ef-8dfe-4fcc-8a96-76a8550c3122;210;Solicitar acolhimento institucional para mulheres vítimas de violência doméstica;solicitacao-de-abrigo-para-mulheres-vitimas-de-violencia-domestica-em-risco-de-morte48;assistencia-social;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;O telefone informado não completa a ligação.;True;"Não foi preenchido com as informações necessárias para a análise da solicitação; dessa forma, não é possível dar andamento ao atendimento.";True;2026-03-30 14:40:28.362122-04:00;2026-04-14 14:56:33.090742-04:00
2df0be3d-958a-47ef-a494-c057beadbbbb;800;Solicitar autorização ambiental para a pesca amadora e/ou desportiva;emissao-de-autorizacoes-ambientais-para-a-pesca-amadora116;meio-ambiente;IMASUL;Instituto de Meio Ambiente de Mato Grosso do Sul;Boa tarde. Não consigo concluir a emissão da carteirinha de pesca amadora. Na última etapa após “li e concordo com as informações “, não me da opção de continuar;True;Foi acrescentado na Carta de Serviços o contato do suporte do sistema para casos de problema na hora de logar;True;2026-03-30 12:18:43.066113-04:00;2026-04-15 13:59:29.190183-04:00
1eb08340-ad92-4901-8518-6960e9d8bc0e;1022;Emitir certificado do ensino médio;emitir-certificado-de-conclusao-do-ensino-medio111;educacao-e-pesquisa;SED MS;Secretaria de Estado de Educação de Mato Grosso do Sul;O link da em nada;False;O link foi excluído, até atualização da informação.;True;2026-03-28 16:50:05.758774-04:00;2026-04-15 14:35:51.599584-04:00
20831073-40f2-4213-8129-88e9cda956e4;1329;Registrar empresa comerciante de agrotóxico e prestador de serviço;registrar-empresa-comerciante-de-agrotoxico-e-prestador-de-servico165;agropecuaria-e-vida-rural;IAGRO;Agência Estadual de Defesa Sanitária Animal Vegetal  Mato Grosso do Sul;Não estou conseguindo gerar o codigo, email errado, como posso alterar o email;False;;False;2026-03-27 08:24:37.525681-04:00;2026-03-27 08:24:37.525691-04:00
1e8b93e3-9873-4484-acaf-2b4cb6383de6;1153;Solicitar atendimento no Procon/MS;solicitar-atendimento-no-proconms97;direitos-e-cidadania;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;EU fiz uma conta no procon , quado fui entra disse que nao tinha conta cadastrada , tentei cadastrar deu erro , me ajudempor favor .;True;"Não foi preenchido com as informações necessárias para a análise da solicitação; dessa forma, não é possível dar andamento ao atendimento.";True;2026-03-26 17:51:58.844182-04:00;2026-03-30 15:44:08.492502-04:00
298e401f-2454-40b3-857f-8bb6bae91789;1153;Solicitar atendimento no Procon/MS;solicitar-atendimento-no-proconms97;direitos-e-cidadania;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;Eu fiz um cadastro e criei uma conta no procon , quando  eu acesso a conta ,  diz que essa conta nao existe , e quando tento criar outra conta da erro .;True;"Não foi preenchido com as informações necessárias para a análise da solicitação; dessa forma, não é possível dar andamento ao atendimento.";True;2026-03-26 17:18:11.401990-04:00;2026-03-30 15:45:00.049642-04:00
4baaa467-c866-4f24-ac98-8c2e393a8fca;71;Solicitar matrícula inicial em curso de graduação;88-seacad-ead-matricula-inicial140;educacao-e-pesquisa;UEMS;Universidade Estadual de Mato Grosso do Sul;Qual graduação?;False;;False;2026-03-26 13:21:57.446493-04:00;2026-03-26 13:21:57.446505-04:00
825db00b-86eb-4509-8deb-67c40e49b25a;1099;Participar do Programa CNH MS Social;participar-do-programa-cnh-ms-social138;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Estado, que não estar aparecendo Sergipe  como opção;False;;False;2026-03-26 12:54:27.893598-04:00;2026-03-26 12:54:27.893621-04:00
ce10df10-b21e-4256-8982-a7093ab73047;685;Solicitar primeiro emplacamento de veículo;solicitacao-de-primeiro-registro-de-veiculo121;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Não abre o link das empresas estampadoras cadastradas.;False;;False;2026-03-26 11:17:37.274225-04:00;2026-03-26 11:17:37.274240-04:00
2a2b06ab-71d9-4699-9139-fc12873896b6;1161;Solicitar licença de aprendizagem de direção veicular - LADV;solicitaremitir-licenca-de-aprendizagem-de-direcao-veicular-ladv2;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;"O gov tá com o estado errado 
Ta mato grosso
Eu sou de Minas gerais
Era pra mg não ms";False;;False;2026-03-25 18:47:52.337116-04:00;2026-03-25 18:47:52.337127-04:00
a56796ef-021c-4130-97e2-ec1a72787e38;815;Emitir certidão simplificada digital;emitir-certidao-simplificada-digital84;empresa-industria-e-comercio;JUCEMS;Junta Comercial do Estado de Mato Grosso do Sul;"BOA TARDE

NO DIA 23/03/2026 SOLICITEI DUAS CERTIDÕES DE CNPJ 04.853.219/0001-94 PREMIUN OPERADORA LOGISTICA E CNPJ 37.188.703/0001-03 DA T&M TRANSPORTADORA FIZ O PAGAMENTO VIA PIX PELO BANCO BRADESCO.

COMO FAÇO PARA SOLUCIONAR O PROPLEMA, POIS PRECISO  COM URGENCIA AS CERTIDOES.

GRACE BELLO";True;"Em consulta aos nossos registros, não constam solicitações de certidões, para os empreendimentos reportados, após 26.01.2026 até a presente data (12.05.2026). 

Verifique se foi confirmado o pagamentos das Guias de Recolhimentos correspondentes as certidões e em caso positivo, favor contatar a nossa equipe da Central de Informações pelo canais abaixo: 
• Telefone Fixo : +55 (67) 3316-4429, 3316-4436, 3316-4457, 3316-4441, 3316-4426, 3316-4458.
• E-mail: registro@jucems.ms.gov.br
Também atendemos via ChatWeb e pelo WhatsApp (+55 67 33164429). Acesse o nosso Portal de Serviços JUCEMS e solicite o seu atendimento.";True;2026-03-25 17:04:48.745841-04:00;2026-05-12 12:57:10.188410-04:00
d2a27d7b-6a65-4464-b8f6-6490a5f2bca9;125;Solicitar carteira de identidade;expedicao-de-carteira-de-identidade127;direitos-e-cidadania;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;"meu agendamento estava marcado para hoje, 24 de março de 2026 às 10h. Cheguei às 9h30, mas não levei a certidão de nascimento. Fui em casa buscar, mas como moro do outro lado da cidade demorou e iria chegar com 20 minutos de atraso. Retornei e estou tentando novo agendamento, mas não estou conseguindo porque informa que tenho que cancelar o agendamento anterior. informa que devo entrar no iigp@cgp.sejusp.ms.gov.br - mas não estou achando como devo cancelar 

como o agendamento era pra hoje será que é possível eu voltar no mesmo lugar no período da tarde? ou me dê instruções pra prosseguir com o novo agendamento - encontrei uma data próxima e local mais próximo";False;;False;2026-03-24 12:13:30.972023-04:00;2026-03-24 12:13:30.972034-04:00
ad83bf0a-dc7c-4b64-a5a6-d646c34563db;1483;Solicitar atestado de permanência carcerária;solicitar-atestado-de-permanencia-carceraria48;direitos-e-cidadania;AGEPEN;Agência Estadual de Administração do Sistema Penitenciário;não estou conseguindo fazer o pedido da certidão carcerária;False;;False;2026-03-24 07:19:00.719824-04:00;2026-03-24 07:19:00.719840-04:00
6144b122-3192-45d0-bf17-7d7e7e8c47a0;1068;Registrar reclamação, solicitação, sugestão e elogio;registrar-reclamacao-solicitacao-sugestao-e-elogio55;comunicacao-e-transparencia;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;ouvidoria nao aparece nos serviços;False;;False;2026-03-23 18:27:35.004651-04:00;2026-03-23 18:27:35.004663-04:00
3d91c043-84b8-4b82-9bb7-0a6b7c4d4610;236;IPVA ou LICENCIAMENTO - emitir boleto;pagamento-de-ipva-inscrito-em-divida-ativa134;administracao-publica;PGE MS;Procuradoria Geral do Estado de Mato Grosso do Sul;O APP NÃO está gerando a guia do ipva. Dando erros toda hora!!;False;;False;2026-03-23 16:10:33.711830-04:00;2026-03-23 16:10:33.711841-04:00
853875b6-1965-4356-954b-0ae561415fde;302;Solicitar inclusão no Programa Mais Social;solicitacao-de-inclusao-no-programa-mais-social118;assistencia-social;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;Preciso entrar no mais social mais não consigo me ajuda por favor sou mãe solo não recebo pensão e nada por favor me ajuda;True;"Não foi preenchido com as informações necessárias para a análise da solicitação; dessa forma, não é possível dar andamento ao atendimento.";True;2026-03-23 15:14:37.582840-04:00;2026-03-30 15:43:26.377990-04:00
5297de55-021b-43c9-8203-bb66f3b1575e;302;Solicitar inclusão no Programa Mais Social;solicitacao-de-inclusao-no-programa-mais-social118;assistencia-social;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;Me tirou e tou desempregada meu filho e especial nao posso trabalhar;True;"Não foi preenchido com as informações necessárias para a análise da solicitação; dessa forma, não é possível dar andamento ao atendimento.";True;2026-03-23 15:13:15.159076-04:00;2026-03-30 15:42:44.834579-04:00
144a9231-6495-4497-9f98-80c6f75b089b;125;Solicitar carteira de identidade;expedicao-de-carteira-de-identidade127;direitos-e-cidadania;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;Não que carregar a data de nacimiento no portal pra agendamento;False;;False;2026-03-23 09:25:27.597145-04:00;2026-03-23 09:25:27.597157-04:00
962365b2-434e-4482-9225-e522df3bd84d;1121;Criar senha de carteira de Pesca;criar-senha-de-carteira-de-pesca171;ciencia-e-tecnologia;SEGOV MS;Secretaria de Estado de Governo e Gestão Estratégica de Mato Grosso do Sul;Paguei a carteira de pesca e não aparece nada para mim;False;;False;2026-03-22 22:07:31.350502-04:00;2026-03-22 22:07:31.350513-04:00
8613edc1-0070-4248-b91b-064ee57b39c2;1348;Solicitar Teleconsulta;solicitar-teleconsulta177;saude-e-cuidado;SES;Secretaria de Estado de Saúde de Mato Grosso do Sul;Não consigo acessar;False;;False;2026-03-21 08:25:03.801122-04:00;2026-03-21 08:25:03.801140-04:00
2917bcbf-f5d0-4752-af84-1ffbd704fd1a;240;Solicitar informações sobre débitos inscritos em dívida ativa cobrados em processo judicial;divida-ativa-judicializada37;administracao-publica;PGE MS;Procuradoria Geral do Estado de Mato Grosso do Sul;Telefone de contato não funciona;False;;False;2026-03-20 16:20:03.508738-04:00;2026-03-20 16:20:03.508750-04:00
